,id,author_id,created_at,text
45,502827189385977858,930620467,2014-08-22T14:38:38.000Z,"If you have to ask, you'll never know. @RapperGuyDMV Bruh I'm not sexist but is the WNBA that entertaining??"
46,502827296219467777,930620467,2014-08-22T14:39:04.000Z,RT @TheLiamJohnson nah im not sexist but female rappers cant.
47,502827412250714112,930620467,2014-08-22T14:39:31.000Z,Yeah their little fuzzy wings can't reach the handlebars. @miamidade305 I'm not sexist but I would never ride behind a chick on a motorcycle
48,503337350559465472,930620467,2014-08-24T00:25:50.000Z,RT @BudLightBro FUCK. I'm not sexist but I have a girl in my recruit school AGAIN. Son of a bitch.
49,503337372025905153,930620467,2014-08-24T00:25:55.000Z,"RT @BudLightBro: @jdcalamia my only experience was terrible classmate and she fucked two of the guys. Keep your slit shut, skanks!"
50,503337533007462400,930620467,2014-08-24T00:26:34.000Z,RT @ChrisHiHoSilver Anyone else have to mute the tele when the woman commentator is on match of the day? #notsexist
51,503337777602498560,930620467,2014-08-24T00:27:32.000Z,RT @Barnflake: Saw a woman driving a lorry in town today. Some serious irony when it turned out to be the hoover lorry though. #NotSexist
52,503403579789815808,930620467,2014-08-24T04:49:00.000Z,RT @Desani44 Call me sexist but I just cannot stand female rappers......yuck. That voice though.....
53,503403935466795008,930620467,2014-08-24T04:50:25.000Z,"Yeah, it's still baseball season, man! @Brennanking22 Call me sexist but I can't stand women on SportsCenter talking about football."
54,503403964365549568,930620467,2014-08-24T04:50:32.000Z,"RT @Cjalred: And don't you dare call me sexist for generalizing women. If I had a dollar for every time I heard a woman say ""men are all th…"
55,504105198424686592,930620467,2014-08-26T03:16:59.000Z,RT @DarrellHall_: I'm not sexist but a female can't do what a nigga do... In the end y'all gonna look like a hoe and a dude gonna look like…
56,504105826437844992,930620467,2014-08-26T03:19:29.000Z,"Rape is not a synonym for ""treated unfairly"" or ""defeated,"" @Samklein28.@Warnkemg got raped by his phone"
57,504106142524772354,930620467,2014-08-26T03:20:44.000Z,"""raped"" is not a synonym for ""touched"" @magconboysthe He just got raped by that water https://t.co/sFPJE0dmqX"
58,504106470083145729,930620467,2014-08-26T03:22:02.000Z,"Rape is not a synonym for ""depleted."" @Aarcayne Just raped my bank account with tuition."
59,504106578929545217,930620467,2014-08-26T03:22:28.000Z,Rape is not a punch line. @hawaiinshirts lead singer of maroon 5 sound like he getting gang-raped in the showers
60,504106646663348224,930620467,2014-08-26T03:22:45.000Z,"RT @Drift0r: I said ""we got raped"" in a video today and the white knights came out in force. Guess it is time to dust off the ban hammer an…"
61,504107528050188289,930620467,2014-08-26T03:26:15.000Z,RT @Drift0r: @YesYoureSexist These seems extremely unlikely. 16% of the entire female population are rape victims?
62,505034949066756097,930620467,2014-08-28T16:51:29.000Z,RT @schmeezi Again and again I am reminded harshly that having a women boss truly sucks #sorrynotsorry #itsfact #notsexist
63,507035960325177344,930620467,2014-09-03T05:22:47.000Z,RT @tylerxclark: I'm not sexist but have you ever seen a female that even looks like she knows what she's doing behind the wheel of a car?
64,507036008547094529,930620467,2014-09-03T05:22:59.000Z,"RT @sashwilden: Just seen a comment on how chivalry is rarely practiced by females, I'm not sexist, but that's irrationality at it's finest!"
65,507036054885773312,930620467,2014-09-03T05:23:10.000Z,RT @adamk6693: Not sexist but these woman on sky sports have no opinion and everything is told to them through there ear piece #pointless
66,507036128772644864,930620467,2014-09-03T05:23:28.000Z,"RT @johnrbubba: I am not sexist, but I have yet to hear one good woman play by play announcer."
67,507036257017274368,930620467,2014-09-03T05:23:58.000Z,YES BYE @KeyonMorris: I'm not sexist but if we ever get a woman president I'm moving out the country
68,507727720428892160,930620467,2014-09-05T03:11:36.000Z,"RT @rogersherrer: I'm not sexist, but cut it out with the whole sideline reporter nonsense. They are absolutely useless and take away from …"
69,507727777840504832,930620467,2014-09-05T03:11:50.000Z,"RT @SpencerKarter: BTW I'm not sexist, but if Megan Dice replaced Larry Collins on #WCBD #News2 on weekends, she'll be inexperienced. Matt …"
70,507727947940495360,930620467,2014-09-05T03:12:30.000Z,I see your maturity level has remained at the same level as then @billyhiphop Not sexist but the last thing a woman changed in me is diapers
71,507728029079322624,930620467,2014-09-05T03:12:49.000Z,RT @sketch442 I'm not sexist but women sort out ur fucking parking ffs
72,508094760067006465,930620467,2014-09-06T03:30:05.000Z,RT @NyleNestor: I keep  getting this damn ad on YouTube on how girls are better at sports then guys. Sorry their not. #notsexist
73,508668604972560385,930620467,2014-09-07T17:30:20.000Z,RT @McGorrigan I'm not sexist but women's sport on my sky sports news app or twitter feed boils my blood
74,508668703521931264,930620467,2014-09-07T17:30:44.000Z,RT @Living_Hurt I'm not sexist but I just can't watch football with a female commentator or announcer. Even my mom can't stand it.
75,508668895440687105,930620467,2014-09-07T17:31:29.000Z,I always have to check these accounts 2 see if real. @CoryRyanNuckels I'm not sexist but I'm just not comfortable with a female President.
76,508669223087140865,930620467,2014-09-07T17:32:48.000Z,So boring. @CrossMagic I'm not sexist. But women should not drive. Ever.
77,509079537356136448,930620467,2014-09-08T20:43:14.000Z,"RT @MA_Fitz I like to think I'm not sexist BUT...I cannot stand when females who are clueless about sports, talk about sports."
78,509079652313219072,930620467,2014-09-08T20:43:42.000Z,RT @AlexWithAnEx I'm not sexist but I can't stand feminists
79,509079778033668097,930620467,2014-09-08T20:44:11.000Z,"RT @truflo619 Im really not sexist, but its such a turn off when girls say bro like 20 times in every sentence. ...so fuckn ignorant. .lol"
80,509079816600322049,930620467,2014-09-08T20:44:21.000Z,RT @katsferdayz And no I'm not sexist but a bitch is a bitch
81,509079863530381312,930620467,2014-09-08T20:44:32.000Z,RT @Another_Scoop Im not sexist but both of out females managers are fucking retarded and overall useless
82,509079978034880512,930620467,2014-09-08T20:44:59.000Z,"RT @TheBigKahuna12 I'm not sexist, but I'm just not a fan of all these women rappers."
83,509204285985669122,930620467,2014-09-09T04:58:57.000Z,RT @swearingpat Buses with woman drivers are always late #NotSexist #JustAnObservation
84,509204534682730496,930620467,2014-09-09T04:59:56.000Z,RT @k_halvy22 Women shouldn't be football announcers. #NotSexist #JustAnnoyed
85,509562487126364160,930620467,2014-09-10T04:42:18.000Z,RT @terrencewoods_ I'm not sexist but girls our age that drive is super scary
86,510254539300405248,930620467,2014-09-12T02:32:16.000Z,RT @Sohrabi831Amin Im not sexist but on ma life theres a gene in women that blocks their rationality.
87,510254572309594112,930620467,2014-09-12T02:32:24.000Z,RT @rinehart33 I'm not sexist.. But women drivers are terrible.
0,510254760684187648,930620467,2014-09-12T02:33:09.000Z,RT @Wi5hy Im not sexist but women shouldnt be allowed to drive.
1,511021041364520960,930620467,2014-09-14T05:18:05.000Z,RT @regxb: I'm not sexist but women are just bad at driving lol
2,511021098163785728,930620467,2014-09-14T05:18:18.000Z,"RT @jeffhumps: A woman doing college play-by-play just sounds wrong. I'm not sexist, but seriously get back in the kitchen."
3,511021204933967873,930620467,2014-09-14T05:18:44.000Z,RT @TheFanVent: I'm not sexist but females have no business commentating football it's like a man conducting a child birthing class- just d…
4,511021622128836608,930620467,2014-09-14T05:20:23.000Z,RT @_AceStayIcy: I'm not sexist but girls can't rap
5,511021687551557632,930620467,2014-09-14T05:20:39.000Z,"RT @kburgess33: Idc who you are, hitting a child is worse than hitting a woman...sorry not sexist but this is sick"
6,511610004722683905,930620467,2014-09-15T20:18:25.000Z,RT @SheNeededMusic: I'm not sexist but a woman is trying to explain to me what happened during the fight last night. Idk wtf she's talking …
7,511610322420260864,930620467,2014-09-15T20:19:40.000Z,RT @davidalice Why are LA women so bitchy? #notsexist
8,511610424031477760,930620467,2014-09-15T20:20:05.000Z,Yes! #weirdsexism is back! @hehweh It's kinda weird to think women have #genitals. #notsexist #justsaying
9,511610556336590849,930620467,2014-09-15T20:20:36.000Z,"RT @frayers101: 3 car pile-up outside the house, 3 women drivers... #NoComment #NotSexist #Coincidence http://t.co/HQiAKjJwUW"
10,511923204563415040,930620467,2014-09-16T17:02:57.000Z,"RT @Bohagan81: Call me sexist all you want, but from stories/seeing this kind of stuff go down, women as a whole need to change how they co…"
11,512101851664490496,930620467,2014-09-17T04:52:50.000Z,RT @GuruJeremy: Listen. I'm not sexist. But I'm a firm believer in the man setting the tone in the relationship
12,512101899269840896,930620467,2014-09-17T04:53:01.000Z,RT @victorlisboa76: I'm not sexist but litteraly I'm sorry sometimes women get too many rights. Yall ain't innocent at all. Like men can ne…
13,512102351751360512,930620467,2014-09-17T04:54:49.000Z,False. Equivalence. @HitlersBirthday: I'm not sexist i hate boys and girls equally.
14,512244856681680897,930620467,2014-09-17T14:21:05.000Z,RT @NoToFeminism: I don't need fisesm women WANT to be stared at and catcalled when they wear revealing clothes that's why they invented th…
15,513801377537994752,930620467,2014-09-21T21:26:09.000Z,"RT @RenaissanceReez Not sexist, but I promise women live gullibly Always seeing things how they want them to be instead of the reality"
16,514171470851743744,930620467,2014-09-22T21:56:46.000Z,"MALE OPINION PRESENTED AS FACT ALERT @snwojcik Call me sexist, but there has never been a funny woman stand up comedian"
17,514171913619255297,930620467,2014-09-22T21:58:31.000Z,RT @ignorant_joe Call me sexist but any women sports reporter I can't listen to or even think their information is credible.
18,514895417637863424,930620467,2014-09-24T21:53:28.000Z,RT @Wood_Chopper_: It's stupid AF I'm not sexist but my sister is hell of spoiled daddy's lil girl she hasn't had to work or struggle a day…
19,514895730733887488,930620467,2014-09-24T21:54:43.000Z,"Wow, NO @mikehomosapien @sie_kensou77 @TrustedTrevor todays feminist thinks ""teach men not to rape"" is not sexist but it is"
20,514895783523409920,930620467,2014-09-24T21:54:55.000Z,"RT @TrustedTrevor: Radfems think men are to blame, when it's mostly other fems doing it to different groups among themselves #GamerGate htt…"
21,515500484556107776,930620467,2014-09-26T13:57:47.000Z,"RT @DeaniesWienies: My last Tweet, ???? Im not sexist but ummmm I think the whole equality thing is getting out of hand. We are different, …"
22,515673580961411072,930620467,2014-09-27T01:25:37.000Z,RT @RichardMeal @sir_lummox maybe that's where they should focus? Less cunts on football. #notsexist
23,515673657847201792,930620467,2014-09-27T01:25:55.000Z,"RT @sir_lummox: @RichardMeal ""Well son, you've scored a shitload of goals for the youth team, but we can't make you professional, because y…"
24,515673710238257152,930620467,2014-09-27T01:26:07.000Z,RT @shubHASHISH Obviously this Big Boss 8 is scripted and fake. Have you ever seen a woman with so little luggage? #notsexist #plissescooz
25,516721015406075905,930620467,2014-09-29T22:47:44.000Z,"RT @JoshuaYowler I'm not sexist. But damn. You want equality? Learn to not pull the ""I'm a woman"" card."
26,516721139012214786,930620467,2014-09-29T22:48:14.000Z,RT @JordanWalker654 Lucky to come off that bus alive #womenbusdriverproblems #notsexist
27,517430515616731136,930620467,2014-10-01T21:47:02.000Z,"I have a hint for you in my usename @et_tweet_home I'm not sexist, but I cannot watch a football game with a female announcer, idk why"
28,517430584654974976,930620467,2014-10-01T21:47:19.000Z,RT @aristeodgo95 I swear I'm not sexist but damn! SOME women should not be behind the wheel of a vehicle...
29,518830866785898496,930620467,2014-10-05T18:31:32.000Z,Um @Iaaine i m not sexist but there are somethings girls just shouldnt do
30,518830890861211648,930620467,2014-10-05T18:31:38.000Z,RT @Connor_Reed77: I'm not sexist but there's no way the nhl should let women in. They play a non-checking game. It's two totally different…
31,518830991478362112,930620467,2014-10-05T18:32:02.000Z,"RT @SOULxciety I'm not sexist but women get upset with other women for stupid reasons. Women constantly say they have ""haters"""
32,518831310035767297,930620467,2014-10-05T18:33:18.000Z,"RT @stuartreeves I'm not sexist but the thought of an all female Ghostbusters 3, scares me more than any ghost they could think up! #badidea"
33,518831387131277313,930620467,2014-10-05T18:33:36.000Z,"RT @M_delaFontaine: @mmjspelman @Stedman77Claire @mandbeck @YoungsMaggie @beckym1985 yes, I'm not sexist but it's very much a ladies job"
34,519909343576465408,930620467,2014-10-08T17:57:01.000Z,"RT @TiquanGray: Im not sexist but females now are trying to say that they're better than men, when they went through so much history saying…"
35,519909537575612416,930620467,2014-10-08T17:57:47.000Z,WOW TOP SHELF COMEDY @TommyVirtue Siri I'm not sure if I should listen to a women giving me driving directions #sorry #notsexist
36,519910148891246592,930620467,2014-10-08T18:00:13.000Z,"RT @nkilgore67: Call me sexist, but it really pisses me off when girls who know fuck all about football win huge bets. #WomenAgainstFeminis…"
37,520379685554102272,930620467,2014-10-10T01:05:59.000Z,RT @Lewis__Duncan I'm not sexist but an all-female Ghostbusters is going to be just awful
